tweet_raw,tweet,date,tweet_id
Our Economy is very strong despite the horrendous lack of vision by Jay Powell and the Fed but the Democrats are trying to __will__ the Economy to be bad for purposes of the 2020 Election.  Very Selfish! Our dollar is so strong that it is sadly hurting other parts of the world...,our economy is very strong despite the horrendous lack of vision by jay powell and the fed but the democrats are trying to __will__ the economy to be bad for purposes of the 2020 election.  very selfish! our dollar is so strong that it is sadly hurting other parts of the world...,8/19/19 15:26,1.16E+18
.....The Fed Rate over a fairly short period of time should be reduced by at least 100 basis points with perhaps some quantitative easing as well. If that happened our Economy would be even better and the World Economy would be greatly and quickly enhanced-good for everyone!,.....the fed rate over a fairly short period of time should be reduced by at least 100 basis points with perhaps some quantitative easing as well. if that happened our economy would be even better and the world economy would be greatly and quickly enhanced-good for everyone!,8/19/19 15:26,1.16E+18
Democrats want Open Borders and Crime! So dangerous for our Country. But we are building a big beautiful NEW Wall! I will protect America the Dems don__t know where to start! ://t.co/D0APaAxvVm,democrats want open borders and crime! so dangerous for our country. but we are building a big beautiful new wall! i will protect america the dems don__t know where to start! ://t.co/d0apaaxvvm,8/19/19 13:44,1.16E+18
Anthony Scaramucci is a highly unstable __nut job__ who was with other candidates in the primary who got shellacked &amp; then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself bad on TV. Abused staff...,anthony scaramucci is a highly unstable __nut job__ who was with other candidates in the primary who got shellacked &amp; then unfortunately wheedled his way into my campaign. i barely knew him until his 11 days of gross incompetence-made a fool of himself bad on tv. abused staff...,8/19/19 13:19,1.16E+18
....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy __something big__ was happening with her. Getting divorced. He was a mental wreck. We didn__t want him around. Now Fake News puts him on like he was my buddy!,....got fired. wrote a very nice book about me just recently. now the book is a lie? said his wife was driving him crazy __something big__ was happening with her. getting divorced. he was a mental wreck. we didn__t want him around. now fake news puts him on like he was my buddy!,8/19/19 13:19,1.16E+18
Great cohesion inside the Republican Party the best I have ever seen. Despite all of the Fake News my Poll Numbers are great. New internal polls show them to be the strongest we__ve had so far! Think what they__d be if I got fair media coverage!,great cohesion inside the republican party the best i have ever seen. despite all of the fake news my poll numbers are great. new internal polls show them to be the strongest we__ve had so far! think what they__d be if i got fair media coverage!,8/19/19 12:21,1.16E+18
....got fired. Wrote a very nice book about me just recently. Now the book is a lie? Said his wife was driving him crazy __something big__ was happening with her. Getting divorced. He was a mental wreck. We didn__t want him around. Now Fake News puts him on like he was my buddy!,....got fired. wrote a very nice book about me just recently. now the book is a lie? said his wife was driving him crazy __something big__ was happening with her. getting divorced. he was a mental wreck. we didn__t want him around. now fake news puts him on like he was my buddy!,8/19/19 12:11,1.16E+18
Anthony Scaramucci is a highly unstable __nut job__ who was with other candidates in the primary who got shellaced and then unfortunately wheedled his way into my campaign. I barely knew him until his 11 days of gross incompetence-made a fool of himself bad on TV. Abused staff..,anthony scaramucci is a highly unstable __nut job__ who was with other candidates in the primary who got shellaced and then unfortunately wheedled his way into my campaign. i barely knew him until his 11 days of gross incompetence-made a fool of himself bad on tv. abused staff..,8/19/19 12:11,1.16E+18
RT @RealOmarNavarro: I love @realDonaldTrump. He__s the only President in my lifetime who stands for our country.,rt @realomarnavarro: i love @realdonaldtrump. he__s the only president in my lifetime who stands for our country.,8/19/19 3:31,1.16E+18
RT @OliverMcGee: Retweet @POTUS isn't RACIST when @Prince wrote @realDonaldTrump Black Version! ___Donald Trump: Black VersionMaybe that's__,rt @olivermcgee: retweet @potus isn't racist when @prince wrote @realdonaldtrump black version! ___donald trump: black versionmaybe that's__,8/19/19 3:29,1.16E+18
RT @OliverMcGee: Retweet The Lies False Facts &amp; Fake News of @CNN's @Acosta on @POTUS!Raise Your Hand if you LOVE @realDonaldTrump has S__,rt @olivermcgee: retweet the lies false facts &amp; fake news of @cnn's @acosta on @potus!raise your hand if you love @realdonaldtrump has s__,8/19/19 3:27,1.16E+18
RT @OliverMcGee: Wow. Throwback to when Senator Barack Obama agreed with @realDonaldTrump on immigration! RT this so your friends see this!__,rt @olivermcgee: wow. throwback to when senator barack obama agreed with @realdonaldtrump on immigration! rt this so your friends see this!__,8/19/19 3:25,1.16E+18
RT @TVNewsHQ: WATCH: __MSNBC is rewarding hate-filled conspiracy theorists with air time because their Trump Derangement Syndrome demands it__,rt @tvnewshq: watch: __msnbc is rewarding hate-filled conspiracy theorists with air time because their trump derangement syndrome demands it__,8/19/19 3:17,1.16E+18
RT @MariaBartiromo: Trump rarely uses racial categories. It is the media and Democratic leaders who routinely issue race-based denunciation__,rt @mariabartiromo: trump rarely uses racial categories. it is the media and democratic leaders who routinely issue race-based denunciation__,8/19/19 3:17,1.16E+18
The New York Times will be out of business soon after I leave office hopefully in 6 years. They have Zero credibility and are losing a fortune even now especially after their massive unfunded liability. I__m fairly certain they__ll endorse me just to keep it all going!,the new york times will be out of business soon after i leave office hopefully in 6 years. they have zero credibility and are losing a fortune even now especially after their massive unfunded liability. i__m fairly certain they__ll endorse me just to keep it all going!,8/18/19 23:57,1.16E+18
Thank you @TedCruz I couldn__t agree more! ://t.co/MGq0xXin0s,thank you @tedcruz i couldn__t agree more! ://t.co/mgq0xxin0s,8/18/19 22:50,1.16E+18
House Democrats want to take action against Israel because it is fighting back against two (maybe four) people that have said unthinkably bad things about it &amp; the Israeli people. Dems have such disdain for Israel! What happened? AOC Plus 4 is the new face of the Democrat Party!,house democrats want to take action against israel because it is fighting back against two (maybe four) people that have said unthinkably bad things about it &amp; the israeli people. dems have such disdain for israel! what happened? aoc plus 4 is the new face of the democrat party!,8/18/19 22:03,1.16E+18
Our economy is the best in the world by far. Lowest unemployment ever within almost all categories. Poised for big growth after trade deals are completed. Import prices down China eating Tariffs. Helping targeted Farmers from big Tariff money coming in. Great future for USA!,our economy is the best in the world by far. lowest unemployment ever within almost all categories. poised for big growth after trade deals are completed. import prices down china eating tariffs. helping targeted farmers from big tariff money coming in. great future for usa!,8/18/19 19:24,1.16E+18
Juan Williams at @FoxNews is so pathetic and yet when he met me in the Fox Building lobby he couldn__t have been nicer as he asked me to take a picture of him and me for his family. Yet he is always nasty and wrong!,juan williams at @foxnews is so pathetic and yet when he met me in the fox building lobby he couldn__t have been nicer as he asked me to take a picture of him and me for his family. yet he is always nasty and wrong!,8/18/19 19:15,1.16E+18
We are doing very well with China and talking!,we are doing very well with china and talking!,8/18/19 18:27,1.16E+18
Doing really well! ://t.co/UndcviEiML,doing really well! ://t.co/undcvieiml,8/18/19 18:25,1.16E+18
RT @MariaBartiromo: Lindsey Graham on IG investigation into Russia probe: I want the American people to see what happened ://t.co/gM0y__,rt @mariabartiromo: lindsey graham on ig investigation into russia probe: i want the american people to see what happened ://t.co/gm0y__,8/18/19 18:24,1.16E+18
RT @MariaBartiromo: .@LindseyGrahamSC Sen. Graham: The dream of every leftist is to have a liberal court enacting laws from the bench __,rt @mariabartiromo: .@lindseygrahamsc sen. graham: the dream of every leftist is to have a liberal court enacting laws from the bench __,8/18/19 18:24,1.16E+18
RT @CLewandowski_: Lewandowski on potential NH Senate run: If I run 'I'm going to win' | TheHill ://t.co/NSsEvmtNgR,rt @clewandowski_: lewandowski on potential nh senate run: if i run 'i'm going to win' | thehill ://t.co/nssevmtngr,8/18/19 18:23,1.16E+18
MAKE AMERICA GREAT AGAIN!,make america great again!,8/18/19 12:34,1.16E+18
With all that this Administration has accomplished think what my Poll Numbers would be if we had an honest Media which we do not!,with all that this administration has accomplished think what my poll numbers would be if we had an honest media which we do not!,8/18/19 12:26,1.16E+18
.....__Journalism__ has reached a new low in the history of our Country. It is nothing more than an evil propaganda machine for the Democrat Party. The reporting is so false biased and evil that it has now become a very sick joke...But the public is aware! #CROOKEDJOURNALISM,.....__journalism__ has reached a new low in the history of our country. it is nothing more than an evil propaganda machine for the democrat party. the reporting is so false biased and evil that it has now become a very sick joke...but the public is aware! #crookedjournalism,8/18/19 12:22,1.16E+18
The Failing New York Times in one of the most devastating portrayals of bad journalism in history got caught by a leaker that they are shifting  from their Phony Russian Collusion Narrative (the Mueller Report &amp; his testimony were a total disaster) to a Racism Witch Hunt.....,the failing new york times in one of the most devastating portrayals of bad journalism in history got caught by a leaker that they are shifting  from their phony russian collusion narrative (the mueller report &amp; his testimony were a total disaster) to a racism witch hunt.....,8/18/19 12:22,1.16E+18
RT @realDonaldTrump: ://t.co/JDS4zVfyBe,rt @realdonaldtrump: ://t.co/jds4zvfybe,8/17/19 22:17,1.16E+18
RT @SharylAttkisson: I read that Trump rally was rambling/half-empty. I also read the opposite. I like to watch candidates' rallies myself__,rt @sharylattkisson: i read that trump rally was rambling/half-empty. i also read the opposite. i like to watch candidates' rallies myself__,8/17/19 22:15,1.16E+18
"RT @FullMeasureNews: Coming up this Sunday on Full Measure - the media's ""huge credibility problem"" #mediamiss ://t.co/3f1YiFarg6","rt @fullmeasurenews: coming up this sunday on full measure - the media's ""huge credibility problem"" #mediamiss ://t.co/3f1yifarg6",8/17/19 22:14,1.16E+18
RT @SharylAttkisson: From what I can tell he was not there it was a campaign event and protest. ://t.co/MGlIIAEFBT,rt @sharylattkisson: from what i can tell he was not there it was a campaign event and protest. ://t.co/mgliiaefbt,8/17/19 22:14,1.16E+18
RT @cleared37Joseph: SAVED ______&amp;___Peace &amp; Prosperity @realDonaldTrump OUR / WE______45th ______@POTUS W/ @FLOTUS &amp; Family Sacrificed Wealth Health Saf__,rt @cleared37joseph: saved ______&amp;___peace &amp; prosperity @realdonaldtrump our / we______45th ______@potus w/ @flotus &amp; family sacrificed wealth health saf__,8/17/19 22:12,1.16E+18
RT @FullMeasureNews: Sunday on Full Measure: Claims of media bias aren__t new but they are heightened. What will this mean for the 2020 ele__,rt @fullmeasurenews: sunday on full measure: claims of media bias aren__t new but they are heightened. what will this mean for the 2020 ele__,8/17/19 22:11,1.16E+18
Such a disgrace at the once great @nytimes! ://t.co/UKjP6AU0hz,such a disgrace at the once great @nytimes! ://t.co/ukjp6au0hz,8/17/19 22:08,1.16E+18
RT @twytter14: @tashlutsa @realDonaldTrump @CLewandowski_ Winning!!!!,rt @twytter14: @tashlutsa @realdonaldtrump @clewandowski_ winning!!!!,8/17/19 22:06,1.16E+18
RT @steph93065: In 2016 Trump voters were DeplorableIn 2017 Trump voters were RussiansIn 2018 Trump voters were NazisIn 2019 Trum__,rt @steph93065: in 2016 trump voters were deplorablein 2017 trump voters were russiansin 2018 trump voters were nazisin 2019 trum__,8/17/19 22:03,1.16E+18
RT @thebradfordfile: America --Get ready for a campaign the likes of which has never been seen in American history. President @realDona__,rt @thebradfordfile: america --get ready for a campaign the likes of which has never been seen in american history. president @realdona__,8/17/19 22:02,1.16E+18
RT @dbongino: Everywhere the group ANTIFA (Anti-First Amendment) goes violence and chaos follows. This is a violent anti-civil liberties__,rt @dbongino: everywhere the group antifa (anti-first amendment) goes violence and chaos follows. this is a violent anti-civil liberties__,8/17/19 22:01,1.16E+18
RT @charliekirk11: Do the math:At the most the Wall will cost $20 billionIllegals cost US taxpayers $165 billion a year,rt @charliekirk11: do the math:at the most the wall will cost $20 billionillegals cost us taxpayers $165 billion a year,8/17/19 22:01,1.16E+18
RT @ChristieC733: I__m hearing some Republicans pundits say we should __move on__ from the #MullerReport in order to heal the nation...I di__,rt @christiec733: i__m hearing some republicans pundits say we should __move on__ from the #mullerreport in order to heal the nation...i di__,8/17/19 21:59,1.16E+18
RT @ByronYork: Question raised by leaked New York Times transcript plus rollout of 1619 project: Should the public still view the Times as__,rt @byronyork: question raised by leaked new york times transcript plus rollout of 1619 project: should the public still view the times as__,8/17/19 21:59,1.16E+18
RT @Lrihendry: @realDonaldTrump They are eaten alive by hate for our President &amp; his voters! They care more about illegal immigrants than__,rt @lrihendry: @realdonaldtrump they are eaten alive by hate for our president &amp; his voters! they care more about illegal immigrants than__,8/17/19 21:58,1.16E+18
RT @SamerBarhamS: @CLewandowski_ I love this president @realDonaldTrump,rt @samerbarhams: @clewandowski_ i love this president @realdonaldtrump,8/17/19 21:55,1.16E+18
RT @JTP236: @CLewandowski_ It was a GREAT rally!! The energy Trump brought was ELECTRIC! Felt like i was at a Beatles concert!! Love my Pre__,rt @jtp236: @clewandowski_ it was a great rally!! the energy trump brought was electric! felt like i was at a beatles concert!! love my pre__,8/17/19 21:55,1.16E+18
RT @TopDogB24: @CLewandowski_ @realDonaldTrump the best President in history!,rt @topdogb24: @clewandowski_ @realdonaldtrump the best president in history!,8/17/19 21:55,1.16E+18
RT @NewSchug: @CLewandowski_ Greatest President in my lifetime!!!,rt @newschug: @clewandowski_ greatest president in my lifetime!!!,8/17/19 21:54,1.16E+18
Thank you! ://t.co/tG32CxB1LQ,thank you! ://t.co/tg32cxb1lq,8/17/19 21:54,1.16E+18
RT @AZTrumplican: @philochsghost @CLewandowski_ We care because the news would have us think he has no support and that Joe Biden is leadin__,rt @aztrumplican: @philochsghost @clewandowski_ we care because the news would have us think he has no support and that joe biden is leadin__,8/17/19 21:53,1.16E+18
RT @narrow_p: @CLewandowski_ I love this president!,rt @narrow_p: @clewandowski_ i love this president!,8/17/19 21:52,1.16E+18
RT @tashlutsa: @CLewandowski_ I was there and it was such an incredible experience!! I was lucky to get all th way to the front __________________________,rt @tashlutsa: @clewandowski_ i was there and it was such an incredible experience!! i was lucky to get all th way to the front __________________________,8/17/19 21:51,1.16E+18
The Fake News Media HATES to see this! ://t.co/VMgyggOQ3Q,the fake news media hates to see this! ://t.co/vmgyggoq3q,8/17/19 21:49,1.16E+18
RT @WhiteHouse: Thanks to President @realDonaldTrump we're the first country with comprehensive legislation on women's leadership in polit__,rt @whitehouse: thanks to president @realdonaldtrump we're the first country with comprehensive legislation on women's leadership in polit__,8/17/19 21:48,1.16E+18
Thank you to @SaraCarterDC. A great and legitimate reporter as opposed to those at the Failing New York Times! ://t.co/oM7vEvt9xO,thank you to @saracarterdc. a great and legitimate reporter as opposed to those at the failing new york times! ://t.co/om7vevt9xo,8/17/19 21:47,1.16E+18
RT @MariaBartiromo: The Justice Department must investigate Glenn Simpson the head of opposition-research firm Fusion GPS writes @KimStra__,rt @mariabartiromo: the justice department must investigate glenn simpson the head of opposition-research firm fusion gps writes @kimstra__,8/17/19 21:47,1.16E+18
"RT @TeamTrump: MUST WATCH:Massive overflow crowd outside of @realDonaldTrump's rally in New Hampshire chants ""Four More Years!"" &amp; ""USA!""__","rt @teamtrump: must watch:massive overflow crowd outside of @realdonaldtrump's rally in new hampshire chants ""four more years!"" &amp; ""usa!""__",8/17/19 21:39,1.16E+18
RT @TeamTrump: From Daily Mail:NH fire marshal: @realDonaldTrump DID smash Elton John__s arena attendance record ://t.co/COr06HUrrw,rt @teamtrump: from daily mail:nh fire marshal: @realdonaldtrump did smash elton john__s arena attendance record ://t.co/cor06hurrw,8/17/19 21:39,1.16E+18
Major consideration is being given to naming ANTIFA an __ORGANIZATION OF TERROR.__ Portland is being watched very closely. Hopefully the Mayor will be able to properly do his job!,major consideration is being given to naming antifa an __organization of terror.__ portland is being watched very closely. hopefully the mayor will be able to properly do his job!,8/17/19 14:04,1.16E+18
RT @DanScavino: Soooo much love in Ocean City Maryland! ThankU! #KAG2020______ ://t.co/TnJt34ANiK,rt @danscavino: soooo much love in ocean city maryland! thanku! #kag2020______ ://t.co/tnjt34anik,8/17/19 12:37,1.16E+18
Biggest crowd EVER according to Arena people. Thousands outside trying to get in. Place was packed! Radical Left Dems &amp; their Partner LameStream Media saying Arena empty. Check out pictures. Fake News. The Enemy of the People! ://t.co/KkZWspM93a,biggest crowd ever according to arena people. thousands outside trying to get in. place was packed! radical left dems &amp; their partner lamestream media saying arena empty. check out pictures. fake news. the enemy of the people! ://t.co/kkzwspm93a,8/17/19 3:11,1.16E+18
Look at the tremendous overflow at packed arena in New Hampshire last night. Sorry we couldn__t get you in will be back soon! ://t.co/Rvd2TeJrpo,look at the tremendous overflow at packed arena in new hampshire last night. sorry we couldn__t get you in will be back soon! ://t.co/rvd2tejrpo,8/17/19 2:44,1.16E+18
Great time in New Hampshire last night. Placed was maxed out totally packed with thousands coming to the arena floor at start. Thousands more outside that were not allowed in per code. Energy was really great to see. We will win New Hampshire in 2020!,great time in new hampshire last night. placed was maxed out totally packed with thousands coming to the arena floor at start. thousands more outside that were not allowed in per code. energy was really great to see. we will win new hampshire in 2020!,8/17/19 2:43,1.16E+18
Having dinner tonight with Tim Cook of Apple. They will be spending vast sums of money in the U.S. Great!,having dinner tonight with tim cook of apple. they will be spending vast sums of money in the u.s. great!,8/16/19 23:04,1.16E+18
Just completed a very good meeting on Afghanistan. Many on the opposite side of this 19 year war and us are looking to make a deal - if possible!,just completed a very good meeting on afghanistan. many on the opposite side of this 19 year war and us are looking to make a deal - if possible!,8/16/19 22:58,1.16E+18
RT @realDonaldTrump: ://t.co/9WNq9PtnFY,rt @realdonaldtrump: ://t.co/9wnq9ptnfy,8/16/19 22:55,1.16E+18
RT @realDonaldTrump: ://t.co/fJPpaVmLUZ,rt @realdonaldtrump: ://t.co/fjppavmluz,8/16/19 22:54,1.16E+18
I donate 100% of my President__s salary $400000 back to our Country and feel very good about it! ://t.co/cX8Op2qyw7,i donate 100% of my president__s salary $400000 back to our country and feel very good about it! ://t.co/cx8op2qyw7,8/16/19 22:52,1.16E+18
RT @WhiteHouse: American industry is soaring and factory floors across the country are coming back to life thanks to President @realDonald__,rt @whitehouse: american industry is soaring and factory floors across the country are coming back to life thanks to president @realdonald__,8/16/19 22:48,1.16E+18
Like it or not Tlaib and Omar are fast becoming the face of the Democrat Party. Cortez (AOC) is fuming not happy about this!,like it or not tlaib and omar are fast becoming the face of the democrat party. cortez (aoc) is fuming not happy about this!,8/16/19 22:43,1.16E+18
Rep. Tlaib wrote a letter to Israeli officials desperately wanting to visit her grandmother. Permission was quickly granted whereupon Tlaib obnoxiously turned the approval down a complete setup. The only real winner here is Tlaib__s grandmother. She doesn__t have to see her now!,rep. tlaib wrote a letter to israeli officials desperately wanting to visit her grandmother. permission was quickly granted whereupon tlaib obnoxiously turned the approval down a complete setup. the only real winner here is tlaib__s grandmother. she doesn__t have to see her now!,8/16/19 22:37,1.16E+18
Israel was very respectful &amp; nice to Rep. Rashida Tlaib allowing her permission to visit her __grandmother.__ As soon as she was granted permission she grandstanded &amp; loudly proclaimed she would not visit Israel. Could this possibly have been a setup? Israel acted appropriately!,israel was very respectful &amp; nice to rep. rashida tlaib allowing her permission to visit her __grandmother.__ as soon as she was granted permission she grandstanded &amp; loudly proclaimed she would not visit israel. could this possibly have been a setup? israel acted appropriately!,8/16/19 22:26,1.16E+18
://t.co/9WNq9PtnFY,://t.co/9wnq9ptnfy,8/16/19 20:55,1.16E+18
://t.co/fJPpaVmLUZ,://t.co/fjppavmluz,8/16/19 20:54,1.16E+18
Senator Jim Risch of the Great State of Idaho has been an incredible supporter of our Agenda! He is tough on Crime Strong on Borders and will continue to fight for our Second Amendment. Jim will never let you down. He has my Full and Complete Endorsement!,senator jim risch of the great state of idaho has been an incredible supporter of our agenda! he is tough on crime strong on borders and will continue to fight for our second amendment. jim will never let you down. he has my full and complete endorsement!,8/16/19 17:23,1.16E+18
Congratulations to Patrick Yoes for his election as National President of the great Fraternal Order of Police. Together we will fight for our incredible Law Enforcement Officers!,congratulations to patrick yoes for his election as national president of the great fraternal order of police. together we will fight for our incredible law enforcement officers!,8/16/19 15:58,1.16E+18
Thank you to my good friend Chuck Canterbury for 16 years of service to the Fraternal Order of Police and our great men and women in blue. You are an incredible patriot!,thank you to my good friend chuck canterbury for 16 years of service to the fraternal order of police and our great men and women in blue. you are an incredible patriot!,8/16/19 15:57,1.16E+18
"RT @WhiteHouse: ""Americans can do anything go anywhere and outperform anyone. Nobody can beat us. Nothing can stop us because winning__","rt @whitehouse: ""americans can do anything go anywhere and outperform anyone. nobody can beat us. nothing can stop us because winning__",8/16/19 12:50,1.16E+18
A great evening with incredible people in New Hampshire! ://t.co/XvqQCgorIW,a great evening with incredible people in new hampshire! ://t.co/xvqqcgoriw,8/16/19 12:47,1.16E+18
RT @WhiteHouse: In September 2018 the unemployment rate in New Hampshire reached its LOWEST POINT since 1988 at 2.4__and remained there for__,rt @whitehouse: in september 2018 the unemployment rate in new hampshire reached its lowest point since 1988 at 2.4__and remained there for__,8/16/19 12:44,1.16E+18
RT @WhiteHouse: .@CBPArizona agents arrested a previously deported child rapist on Wednesday after he attempted to re-enter the United Stat__,rt @whitehouse: .@cbparizona agents arrested a previously deported child rapist on wednesday after he attempted to re-enter the united stat__,8/16/19 12:43,1.16E+18
Thank you Rudy! ://t.co/u0InDTYA9f,thank you rudy! ://t.co/u0indtya9f,8/16/19 12:36,1.16E+18
RT @RudyGiuliani: #Trump2020 rally in Manchester NH blows Biden and Dems away. ://t.co/nmZIhlfdzj,rt @rudygiuliani: #trump2020 rally in manchester nh blows biden and dems away. ://t.co/nmzihlfdzj,8/16/19 12:33,1.16E+18
RT @RudyGiuliani: This is more than an hour before and it is as full as a playoff game for a rally for @realDonaldTrump. No one has ever go__,rt @rudygiuliani: this is more than an hour before and it is as full as a playoff game for a rally for @realdonaldtrump. no one has ever go__,8/16/19 12:33,1.16E+18
RT @RudyGiuliani: This is a tour de force which is equivalent to Reagan and Clinton but has much bigger audiences and he excites them much__,rt @rudygiuliani: this is a tour de force which is equivalent to reagan and clinton but has much bigger audiences and he excites them much__,8/16/19 12:32,1.16E+18
Great news! Tonight we broke the all-time attendance record previously held by Elton John at #SNHUArena in Manchester New Hampshire! ://t.co/GHvFBkA2KZ,great news! tonight we broke the all-time attendance record previously held by elton john at #snhuarena in manchester new hampshire! ://t.co/ghvfbka2kz,8/16/19 2:52,1.16E+18
Thank you New Hampshire. KEEP AMERICA GREAT! #KAG2020 ://t.co/fbU7YYsYyI,thank you new hampshire. keep america great! #kag2020 ://t.co/fbu7yysyyi,8/16/19 1:33,1.16E+18
://t.co/TCg6dLoIya,://t.co/tcg6dloiya,8/16/19 1:18,1.16E+18
Walmart a great indicator as to how the U.S. is doing just released outstanding numbers. Our Country unlike others is doing great! Don__t let the Fake News convince you otherwise.,walmart a great indicator as to how the u.s. is doing just released outstanding numbers. our country unlike others is doing great! don__t let the fake news convince you otherwise.,8/15/19 20:18,1.16E+18
__If they don__t get this Trade Deal with the U.S. done China could have it first recession (or worse!) in years. There__s disinvestment in China right now. Also the Fed is too tight (I agree).__ Steve Moore Heritage Foundation,__if they don__t get this trade deal with the u.s. done china could have it first recession (or worse!) in years. there__s disinvestment in china right now. also the fed is too tight (i agree).__ steve moore heritage foundation,8/15/19 20:14,1.16E+18
Sadly much truth to this! ://t.co/KG9HNbyrZh,sadly much truth to this! ://t.co/kg9hnbyrzh,8/15/19 20:05,1.16E+18
RT @RealSaavedra: BREAKING: Alleged cop shooter in Philadelphia is a violent felon with previous gun convictions was not allowed to own gu__,rt @realsaavedra: breaking: alleged cop shooter in philadelphia is a violent felon with previous gun convictions was not allowed to own gu__,8/15/19 19:59,1.16E+18
Andrew thank you! We will never forgive or forget. ://t.co/giSOLlCckV,andrew thank you! we will never forgive or forget. ://t.co/gisollcckv,8/15/19 19:57,1.16E+18
RT @WhiteHouse: After @ICEgov recently removed illegal immigrants working at Koch Foods__ plants in Mississippi Americans are applying for__,rt @whitehouse: after @icegov recently removed illegal immigrants working at koch foods__ plants in mississippi americans are applying for__,8/15/19 19:53,1.16E+18
Biden doesn__t have a clue! I will solve the China problem. ://t.co/v0sAoVEAoB,biden doesn__t have a clue! i will solve the china problem. ://t.co/v0saoveaob,8/15/19 19:29,1.16E+18
The Fake News Media is doing everything they can to crash the economy because they think that will be bad for me and my re-election. The problem they have is that the economy is way too strong and we will soon be winning big on Trade and everyone knows that including China!,the fake news media is doing everything they can to crash the economy because they think that will be bad for me and my re-election. the problem they have is that the economy is way too strong and we will soon be winning big on trade and everyone knows that including china!,8/15/19 16:52,1.16E+18
Representatives Omar and Tlaib are the face of the Democrat Party and they HATE Israel!,representatives omar and tlaib are the face of the democrat party and they hate israel!,8/15/19 16:38,1.16E+18
Wow! The Deputy Editor of the Failing New York Times was just demoted. Should have been Fired! Totally biased and inaccurate reporting. The paper is a Fraud Zero Credibility. Fake News takes another hit but this time a big one!,wow! the deputy editor of the failing new york times was just demoted. should have been fired! totally biased and inaccurate reporting. the paper is a fraud zero credibility. fake news takes another hit but this time a big one!,8/15/19 16:30,1.16E+18
Our Great Farmers know how important it is to win on Trade. They will be the big winners!,our great farmers know how important it is to win on trade. they will be the big winners!,8/15/19 16:24,1.16E+18
The United States is now by far the Biggest Strongest and Most Powerful Economy in the World it is not even close! As others falter we will only get stronger. Consumers are in the best shape ever plenty of cash. Business Optimism is at an All Time High!,the united states is now by far the biggest strongest and most powerful economy in the world it is not even close! as others falter we will only get stronger. consumers are in the best shape ever plenty of cash. business optimism is at an all time high!,8/15/19 15:26,1.16E+18
If President Xi would meet directly and personally with the protesters there would be a happy and enlightened ending to the Hong Kong problem. I have no doubt! ://t.co/eFxMjgsG1K,if president xi would meet directly and personally with the protesters there would be a happy and enlightened ending to the hong kong problem. i have no doubt! ://t.co/efxmjgsg1k,8/15/19 14:04,1.16E+18
RT @realDonaldTrump: Good things were stated on the call with China the other day. They are eating the Tariffs with the devaluation of thei__,rt @realdonaldtrump: good things were stated on the call with china the other day. they are eating the tariffs with the devaluation of thei__,8/15/19 13:59,1.16E+18
RT @realDonaldTrump: ..deferral to December. It actually helps China more than us but will be reciprocated. Millions of jobs are being los__,rt @realdonaldtrump: ..deferral to december. it actually helps china more than us but will be reciprocated. millions of jobs are being los__,8/15/19 13:59,1.16E+18
It would show great weakness if Israel allowed Rep. Omar and Rep.Tlaib to visit. They hate Israel &amp; all Jewish people &amp; there is nothing that can be said or done to change their minds. Minnesota and Michigan will have a hard time putting them back in office. They are a disgrace!,it would show great weakness if israel allowed rep. omar and rep.tlaib to visit. they hate israel &amp; all jewish people &amp; there is nothing that can be said or done to change their minds. minnesota and michigan will have a hard time putting them back in office. they are a disgrace!,8/15/19 13:57,1.16E+18
The Philadelphia shooter should never have been allowed to be on the streets. He had a long and very dangerous criminal record. Looked like he was having a good time after his capture and after wounding so many police. Long sentence - must get much tougher on street crime!,the philadelphia shooter should never have been allowed to be on the streets. he had a long and very dangerous criminal record. looked like he was having a good time after his capture and after wounding so many police. long sentence - must get much tougher on street crime!,8/15/19 12:59,1.16E+18
....what they were doing. There__s plenty of indication we don__t have to speculate.__ @SteveDoocy __Holy cow got to read this book.__ @ainsleyearhardt __WOW!__  @foxandfriends  A very serious situation. Can never be allowed to happen again! DRAIN THE SWAMP,....what they were doing. there__s plenty of indication we don__t have to speculate.__ @stevedoocy __holy cow got to read this book.__ @ainsleyearhardt __wow!__  @foxandfriends  a very serious situation. can never be allowed to happen again! drain the swamp,8/15/19 12:26,1.16E+18
Go out and get Andrew McCarthy__s new book __Ball of Collusion.__ __Supervision became the investigator and when they pushed the envelope there was nobody there to tell them NO. It goes right to the President (Obama). Plenty of information that Obama was informed &amp; knew exactly...,go out and get andrew mccarthy__s new book __ball of collusion.__ __supervision became the investigator and when they pushed the envelope there was nobody there to tell them no. it goes right to the president (obama). plenty of information that obama was informed &amp; knew exactly...,8/15/19 12:26,1.16E+18
Thank you and the Wall is under major construction! ://t.co/jRVMxSPJzN,thank you and the wall is under major construction! ://t.co/jrvmxspjzn,8/15/19 12:00,1.16E+18
RT @RudyGiuliani: What is going on in Philadelphia explains how dangerous it is to be a police officer. Our prayers are with them all the__,rt @rudygiuliani: what is going on in philadelphia explains how dangerous it is to be a police officer. our prayers are with them all the__,8/15/19 11:56,1.16E+18
